Doc ID,Country,Year,Response,Health relevance (1/0),Health adaptation mandate (1/0),Institutional health role (1/0),Notes,Matched health keywords,Health keyword categories
recommended-resolution-and-report-of-the-budget-committee-8th-committee-on-the-draft-bill-by-the-spd-and-the-cdu-csu-parliamentary-groups-20-15096-draft-law-amending-the-basic-law-articles-109-115-and-143h_50de,Germany,2025.0,Mitigation,1,0,0,,emergency;flu;health;hospital;ill;mental,communicable_disease;general_health;mental_health
climate-adaptation-action-plan-for-sami-industries-and-culture-2023_5a49,Sweden,2023.0,Adaptation,1,1,1,,AIDS;TB;accident;anger;anxiety;depression;disease;diseases;drought;emergency;epidemiology;flood;flu;health;heatwave;high temperature;hunger;ill;infection;loss of life;medical;mental;mental health;plague;psychological;psychological stress;psychosocial;stress;suicide;well-being,communicable_disease;environmental_health;general_health;injury_trauma;mental_health;mortality_morbidity;nutrition;vector_borne_zoonotic
second-national-climate-change-strategy-for-the-period-2018-2030-with-an-outlook-for-the-period-up-to-2050_e026,Hungary,2008.0,Adaptation,1,1,0,,GP;HIV;Lyme disease;TB;accident;air pollution;allergens;allergies;anger;anxiety;asthma;bacteria;campylobacter;campylobacteriosis;cancer;cardiovascular disease;chikungunya;cryptosporidiosis;death;dengue;disease;diseases;doctor;drought;emergency;epidemiology;fever;flood;flu;hay fever;health;health care;heatwave;hepatitis;high temperature;hospital;human life;ill;illness;illnesses;infection;infections;injuries;injury;leishmaniasis;malaria;malnutrition;medical;mental;mental health;nutrition;protozoa;psychological;respiratory;salmonella;salmonellosis;stress;tick-borne encephalitis;viral infection;virus;wheezing;wildfire,communicable_disease;environmental_health;food_waterborne;general_health;injury_trauma;mental_health;mortality_morbidity;non_communicable_disease;nutrition;pathogens_microbiology;vector_borne_zoonotic
promotion-of-the-sustainable-mobility_ff2c,Uruguay,2023.0,Mitigation,1,0,0,,alcohol;ill;mental,communicable_disease;mental_health;substance_use
water-special-measures-act-2025_d56e,United Kingdom,2025.0,Mitigation,1,1,0,,drought;emergency;flu;health;ill;mental,communicable_disease;environmental_health;general_health;mental_health
bill-for-the-creation-of-the-climate-and-nature-fund_d2c6,Uruguay,2024.0,Mitigation,1,0,0,,flu;ill;mental,communicable_disease;mental_health
malta-european-union-greenhouse-gas-emissions-trading-scheme-regulations_f02c,Malta,2005.0,Mitigation,1,0,0,,hospital;ill,communicable_disease;general_health
malta-european-union-greenhouse-gas-emissions-trading-scheme-for-aviation-regulations_91f7,Malta,2019.0,Mitigation,1,0,0,,hospital;ill,communicable_disease;general_health
geological-storage-of-carbon-dioxide-regulations_2595,Malta,2011.0,Mitigation,1,0,0,,hospital;ill,communicable_disease;general_health
biofuels-bioliquids-and-biomass-fuels-sustainability-criteria-regulations_3c95,Malta,2021.0,Mitigation,1,0,0,,hospital;ill,communicable_disease;general_health
environmental-impact-assessment-regulations_b5b2,Malta,2017.0,Mitigation;Adaptation;Disaster Risk Management,1,0,0,,hospital;ill;mental,communicable_disease;general_health;mental_health
malta-european-union-greenhouse-gas-emissions-trading-scheme-regulations_0866,Malta,2005.0,Mitigation,1,0,0,,hospital;ill,communicable_disease;general_health
guarantees-of-origin-of-electricity-from-high-efficiency-cogeneration-and-of-energy-from-renewable-energy-sources-regulations_a49a,Malta,2021.0,Mitigation,1,0,0,,hospital;ill,communicable_disease;general_health
regulator-for-energy-and-water-services-act_c43a,Malta,2015.0,Mitigation;Adaptation,1,0,0,,hospital;ill,communicable_disease;general_health
sustainable-development-act_3538,Malta,2012.0,Mitigation;Adaptation,1,0,0,,hospital;ill,communicable_disease;general_health
biofuels-and-bioliquids-market-regulations_d458,Malta,2012.0,Mitigation,1,0,0,,hospital;ill,communicable_disease;general_health
malta-resources-authority-act_939d,Malta,2015.0,Mitigation,1,0,0,,hospital;ill,communicable_disease;general_health
malta-european-union-greenhouse-gas-emissions-trading-scheme-for-aviation-regulations_6a09,Malta,2019.0,Mitigation,1,0,0,,hospital;ill,communicable_disease;general_health
lifecycle-greenhouse-emissions-from-fuels-regulations_499b,Malta,2010.0,Mitigation,1,0,0,,hospital;ill,communicable_disease;general_health
promotion-of-energy-from-renewable-sources_94c9,Malta,2021.0,Mitigation,1,1,0,,TB;ill,communicable_disease
energy-act-2023_c645,United Kingdom,2023.0,Mitigation,1,1,0,,accident;anger;emergency;flu;health;ill;injury;mental,communicable_disease;general_health;injury_trauma;mental_health
act-on-countermeasures-for-situations-of-difficulty-in-food-supply-act-no-61-of-2024_a348,Japan,2024.0,Mitigation,1,0,0,,emergency;ill,communicable_disease;general_health
press-release-dated-30-july-2020_f977,Singapore,2019.0,Mitigation,1,1,0,,flu;ill;mental,communicable_disease;mental_health
decree-no-926-of-2017-on-carbon-tax_7b9f,Colombia,2016.0,Mitigation,1,0,0,,ill;mental,communicable_disease;mental_health
law-2099-2021_c1fe,Colombia,2021.0,Mitigation,1,0,0,,flu;health;hospital;ill;mental,communicable_disease;general_health;mental_health
law-2036-2020_d07f,Colombia,2020.0,Mitigation,1,0,0,,ill,communicable_disease
decree-1476-2022_619e,Colombia,2021.0,Mitigation,1,0,0,,ill,communicable_disease
law-2427-2024_4f3c,Colombia,2024.0,Disaster Risk Management;Mitigation;Adaptation,1,0,0,,ill;mental,communicable_disease;mental_health
law-2169-2021_165f,Colombia,2016.0,Mitigation,1,1,0,,COVID;COVID-19;accident;disease;diseases;flu;health;health service;ill;mental,communicable_disease;general_health;injury_trauma;mental_health
decree-1625-2016-on-carbon-tax_37c9,Colombia,2016.0,Mitigation,1,0,0,,GP;HIV;TB;accident;alcohol;bacteria;doctor;flu;health;health care;health service;hospital;ill;illness;illnesses;mental;mental health;nutrition,communicable_disease;general_health;injury_trauma;mental_health;nutrition;pathogens_microbiology;substance_use
law-697-promoting-the-rational-and-efficient-use-of-energy-and-the-use-of-other-non-conventional-energy-sources_ab71,Colombia,2001.0,Mitigation,1,0,0,,ill;mental,communicable_disease;mental_health
law-788-2002-establishing-the-tax-reform_fcbb,Colombia,2002.0,Mitigation,1,0,0,,AIDS;accident;alcohol;flu;health;health service;hospital;ill;illness;illnesses;mental,communicable_disease;general_health;injury_trauma;mental_health;substance_use
law-1523-adopting-the-national-policy-of-risk-management-and-the-national-system-of-risk-management_fac5,Colombia,2012.0,Adaptation,1,1,0,,accident;anger;doctor;emergency;flu;health;ill;injury;loss of life;mental,communicable_disease;general_health;injury_trauma;mental_health;mortality_morbidity
law-1715-2014-regulating-the-integration-and-promotion-of-non-conventional-renewable-energy-fncer_143d,Colombia,2014.0,Mitigation,1,0,0,,ill;mental,communicable_disease;mental_health
law-1819-2016-on-tax-deductions-for-renewables-and-carbon-tax_ecfa,Colombia,2016.0,Mitigation,1,0,0,,AIDS;GP;TB;accident;alcohol;anger;doctor;flu;health;ill;medical;mental,communicable_disease;general_health;injury_trauma;mental_health;substance_use
law-1943-for-the-restoration-of-the-balance-of-the-general-budget_cfa6,Colombia,2018.0,Adaptation,1,0,0,,GP;alcohol;anger;flu;health;hospital;ill;medical;mental;nutrition;trauma,communicable_disease;general_health;mental_health;nutrition;substance_use
law-1955-issuing-the-national-development-plan-2018-2022-pact-for-colombia-pact-for-equity_faa8,Colombia,2019.0,Adaptation;Mitigation,1,0,0,,GP;accident;disease;diseases;doctor;flu;health;health service;hospital;ill;illness;mental;salmonella;well-being,communicable_disease;food_waterborne;general_health;injury_trauma;mental_health
federal-law-14-802-2024-on-the-multi-year-plan-2024-2027_57e1,Brazil,2024.0,Mitigation,1,0,0,,ill;mental,communicable_disease;mental_health
federal-law-14-904-2024_8138,Brazil,2024.0,Adaptation,1,1,0,,ill;mental,communicable_disease;mental_health
resource-sustainability-act-2019_c648,Singapore,2019.0,Mitigation,1,1,0,,TB;fever;flu;health;ill;mental,communicable_disease;general_health;mental_health
law-2294-2023-enacting-the-national-development-plan-2022-2026_31be,Colombia,2023.0,Mitigation,1,1,0,,COVID;COVID-19;GP;TB;accident;alcohol;coronavirus;disease;emergency;epidemic;flood;flu;health;health care;health emergency;health service;hospital;hunger;ill;loss of life;malnutrition;medical;mental;mental disorder;mental health;nutrition;pandemic;psychosocial;virus;well-being;wellbeing,communicable_disease;environmental_health;general_health;injury_trauma;mental_health;mortality_morbidity;nutrition;pathogens_microbiology;substance_use
law-76-2010-of-14-october-on-extraordinary-credit-and-credit-supplement-to-finance-the-expenses-arising-from-the-granting-of-financial-aid-to-deal-with-the-productive-installation-of-renewable-energies-the-achievement-of-the-energy-certification-determined-by-the-objective-values-in-the-buildings-and-to-the-realization-of-energetic-audits-in-the-buildings-of-the-administration_9216,Andorra,2010.0,Mitigation,1,0,0,,flood;ill,communicable_disease;environmental_health
law-16-2022-of-30-may-of-consolidated-text-for-the-promotion-of-the-rehabilitation-of-real-estate-the-improvement-of-the-energy-efficiency-of-buildings-and-the-use-of-renewable-energies_0dc3,Andorra,2010.0,Mitigation,1,1,0,,ill;mental,communicable_disease;mental_health
law-4-2016-of-march-10-on-the-promotion-of-electric-vehicles_70d3,Andorra,2016.0,Mitigation,1,1,0,,flu;mental,communicable_disease;mental_health
law-16-2022-of-30-may-of-consolidated-text-for-the-promotion-of-the-rehabilitation-of-real-estate-the-improvement-of-the-energy-efficiency-of-buildings-and-the-use-of-renewable-energies_6ae4,Andorra,2018.0,Adaptation;Mitigation,1,1,0,,ill;mental,communicable_disease;mental_health
law-37-2022-of-november-24-on-measures-to-respond-to-energy-crisis-situations_7b2e,Andorra,2018.0,Adaptation;Mitigation,1,0,0,,ill;mental,communicable_disease;mental_health
law-25-2022-on-circular-economy-lec_9a8d,Andorra,2022.0,Adaptation;Mitigation,1,1,0,,health;hospital;ill;mental;nutrition;well-being,communicable_disease;general_health;mental_health;nutrition
law-31-2022-for-the-development-and-diversification-of-the-livestock-and-agricultural-sectors_f8b0,Andorra,2022.0,Mitigation,1,0,0,,GP;anger;health;ill;mental;pathogen,communicable_disease;general_health;mental_health;pathogens_microbiology
law-7-2019-of-february-7-on-the-conservation-of-the-natural-environment-biodiversity-and-landscape_7f72,Andorra,2019.0,Mitigation;Adaptation,1,0,0,,anger;death;health;ill;mental,communicable_disease;general_health;mental_health;mortality_morbidity
law-4-2023-of-january-19-on-environmental-assessment-of-projects-and-plans-and-programs_53c2,Andorra,2023.0,Mitigation,1,0,0,,accident;flu;health;mental,communicable_disease;general_health;injury_trauma;mental_health
law-no-27-2006-on-civil-protection_3be7,Portugal,2006.0,Adaptation;Disaster Risk Management,1,0,0,,accident;anger;emergency;flu;health;hospital;ill;mental,communicable_disease;general_health;injury_trauma;mental_health
law-80-2015_4b94,Portugal,2006.0,Adaptation;Disaster Risk Management,1,0,0,,emergency;flu;health;health care;hospital;medical;mental,communicable_disease;general_health;mental_health
law-19-2014-defining-the-bases-of-the-environment-policy_a6a8,Portugal,2014.0,Adaptation;Mitigation,1,0,0,,drought;flood;mental,environmental_health;mental_health
law-82-2023-the-state-of-budget-for-2024_d4ea,Portugal,2023.0,Mitigation,1,1,0,,Ebola;GP;accident;disease;doctor;emergency;health;health care;health service;healthcare;hospital;ill;medical;mental;mental health;suicide,communicable_disease;general_health;injury_trauma;mental_health
law-82-2023_6cec,Portugal,2014.0,Mitigation,1,1,0,,Ebola;GP;accident;disease;doctor;emergency;health;health care;health service;healthcare;hospital;ill;medical;mental;mental health;suicide,communicable_disease;general_health;injury_trauma;mental_health
framework-climate-law-no-98-2021_2dc3,Portugal,2021.0,Adaptation;Disaster Risk Management;Mitigation,1,1,0,,flu;ill;mental;nutrition,communicable_disease;mental_health;nutrition
law-43-2023_832e,Portugal,2023.0,Mitigation;Adaptation,1,0,0,,,
philippines-s-no-2583-climate-change-act_b116,Philippines,2008.0,Disaster Risk Management,1,0,0,,ill,communicable_disease
order-fixing-the-day-on-which-section-23-of-the-canadian-net-zero-emissions-accountability-act-comes-into-force-si-2023-8_92e4,Canada,2021.0,Mitigation,1,0,0,,health;ill,communicable_disease;general_health
law-2169-2021-promoting-low-carbon-development_f952,Colombia,2021.0,Adaptation;Mitigation,1,1,0,,COVID;COVID-19;accident;disease;diseases;flu;health;health service;ill;mental,communicable_disease;general_health;injury_trauma;mental_health
law-no-443-on-exploration-and-exploitation-of-geothermal-resources-consolidated-text-2023_4ada,Nicaragua,2002.0,Mitigation,1,0,0,,accident;anger;flu;ill;mental,communicable_disease;injury_trauma;mental_health
law-1166-law-of-the-nicaraguan-legal-digest-of-the-matter-of-the-energy-and-mining-sector_4dd8,Nicaragua,2023.0,Mitigation,1,0,0,,HIV;accident;anger;drought;emergency;flood;flu;health;hospital;human life;ill;mental;well-being,communicable_disease;environmental_health;general_health;injury_trauma;mental_health;mortality_morbidity
law-1163-nicaraguan-legal-digest-law-on-the-matter-of-environment-and-natural-resources_394d,Nicaragua,2023.0,Mitigation;Adaptation,1,0,0,,health;mental,general_health;mental_health
organic-law-to-promote-private-initiative-in-energy-generation-classified-as-urgent-in-economic-matters_649e,Ecuador,2024.0,Mitigation;Adaptation,1,0,0,,HIV;flu;ill,communicable_disease
law-1210-general-tourism-law-2024_ab42,Nicaragua,2024.0,Mitigation,1,0,0,,accident;ill;mental,communicable_disease;injury_trauma;mental_health
organic-law-amending-the-environmental-code-and-decentralised-territorial-governance-code_2f98,Ecuador,2017.0,Adaptation;Mitigation,1,1,0,,HIV;flu;health;ill;mental;well-being,communicable_disease;general_health;mental_health
law-217-on-the-environment-and-natural-resources-consolidated-text-2023_4017,Nicaragua,2023.0,Adaptation,1,0,0,,accident;anger;flu;health;hospital;human life;ill;mental;respiratory;toxins,communicable_disease;general_health;injury_trauma;mental_health;mortality_morbidity;non_communicable_disease;pathogens_microbiology
consolidated-text-after-amended-by-law-24-2013_a7ce,Spain,2013.0,Adaptation,1,0,0,,flu,communicable_disease
royal-decree-no-1007-2015-on-carbon-credits_9cc4,Spain,2015.0,Mitigation,1,0,0,,flu;ill;mental,communicable_disease;mental_health
law-no-443-on-exploration-and-exploitation-of-geothermal-resources-text-from-2002_2069,Nicaragua,2002.0,Mitigation,1,0,0,,accident;anger;flu;ill;mental,communicable_disease;injury_trauma;mental_health
law-2-2013-on-the-protection-and-sustainable-use-of-coastal-areas_8b15,Spain,2013.0,Adaptation,1,0,0,,flu,communicable_disease
royal-decree-law-42023-af8a,Spain,2023.0,,1,1,0,,AIDS;COVID;COVID-19;HIV;death;deaths;depression;drought;emergency;flu;health;high temperature;ill;mental;mortality;pandemic;stress,communicable_disease;environmental_health;general_health;mental_health;mortality_morbidity
law-no-17-2015-on-the-national-civil-protection-system_34ca,Spain,2015.0,Adaptation;Disaster Risk Management,1,0,0,,accident;anger;emergency;flood;flu;ill;mental,communicable_disease;environmental_health;general_health;injury_trauma;mental_health
real-decree-1315-2005_13b4,Spain,2005.0,Adaptation;Mitigation,1,0,0,,ill;mental,communicable_disease;mental_health
law-1-2005-of-march-9-which-regulates-the-regime-of-the-trade-of-greenhouse-gases-emission_15dd,Spain,2005.0,Adaptation;Mitigation,1,0,0,,flu;health;hospital;ill;mental,communicable_disease;general_health;mental_health
