Doc ID,Family ID,Country,ISO3,Year,Response,Health relevance (1/0),Health adaptation mandate (1/0),Institutional health role (1/0),Matched health keywords,Health keyword categories,Notes
law-12-854-2013_5b08,law-no-12-854-2013-which-encourages-and-incentivises-actions-that-promote-forest-recovery-and-the-implementation-of-agroforestry-systems_8791,Brazil,BRA,2013.0,Mitigation,0,1,0,,, | SSL bypass used
general-law-on-climate-change-amended_897b,general-law-on-climate-change_14c5,Mexico,MEX,2012.0,Adaptation;Mitigation,1,1,1,co;coronavirus;covid;diagnosis;disease;diseases;emitting;flood;greenhouse;health;hurricanes;methane;mitigate;mitigation;pandemic;precipitation;respiratory;sars;temperature,communicable_disease;environmental_health;general_health;non_communicable_disease;unmapped, | SSL bypass used
meteorology-act_990e,meteorology-act_8ef8,Seychelles,SYC,2015.0,Adaptation;Mitigation,1,1,0,accident;co;cyclones;emergency;ill;rainfall;storm;storms;tb,communicable_disease;environmental_health;general_health;injury_trauma;unmapped, | SSL bypass used
law-on-disaster-prevention_853d,law-on-disaster-prevention-2003_e7ed,Mongolia,MNG,2003.0,Adaptation;Disaster Risk Management,0,0,0,,, | SSL bypass used
environmental-code_08f4,environmental-code-delegated-decree-no-44-of-april-27th-2012_64e8,San Marino,SMR,2012.0,Mitigation,1,1,0,greenhouse,environmental_health,
law-no-31-of-2009-on-meteorology-climatology-and-geophysics_973f,law-31-2009-on-meteorology-climatology-and-geophysics_4798,Indonesia,IDN,2009.0,Adaptation,1,1,0,anxiety;ch4;co;death;greenhouse;health;hfcs;humidity;injury;methane;mitigation;nitrous;o3;ozone;so2;temperature,environmental_health;general_health;injury_trauma;mental_health;mortality_morbidity;unmapped, | SSL bypass used
act-no-13-of-2003_8245,the-bangladesh-energy-regulatory-commission-berc-act-2003_191f,Bangladesh,BGD,2003.0,Mitigation,1,1,0,co;emergency;illness,communicable_disease;general_health;unmapped, | SSL bypass used
law-on-environmental-protection-no-72-2020-qh14_4e6d,law-on-environmental-protection_41ac,Vietnam,VNM,2014.0,Mitigation,1,1,1,aids;bacteria;diseases;emergency;epidemics;greenhouse;health;infection;medical;mitigate;mitigation;ozone;pathogens,communicable_disease;environmental_health;general_health;unmapped, | SSL bypass used
law-11-488-2007-creating-the-special-incentive-scheme-for-infrastructure-development-reidi-and-resolution-conama-462-2014_5a7a,law-11-488-2007-creating-the-special-incentive-scheme-for-infrastructure-development-reidi-and-resolution-conama-462-2014_9718,Brazil,BRA,2007.0,Mitigation,1,1,0,clinical;co;fatigue;health;humidity;medical;stress;temperature,environmental_health;general_health;injury_trauma;mental_health;unmapped, | SSL bypass used
national-strategy-for-climate-adaptation_c12a,national-strategy-for-climate-change-adaptation-government-proposition-2017-18-163_582c,Sweden,SWE,2018.0,Adaptation;Mitigation,1,1,0,greenhouse,environmental_health,
law_1dc7,law-no-12-608-2012-which-provides-for-the-national-policy-on-protection-and-civil-defence_9294,Brazil,BRA,2012.0,Adaptation;Loss And Damage;Disaster Risk Management,1,1,0,emergency;health;mitigate;mitigation;pregnant,general_health;maternal_child_health;unmapped, | SSL bypass used
environmental-protection-act_7a5a,environmental-protection-act_658c,"Micronesia, Federated States of",FSM,2015.0,Adaptation;Mitigation,0,0,0,,,
climate-change-mitigation-act_c68c,climate-change-mitigation-act_13f9,Bulgaria,BGR,2014.0,Adaptation;Mitigation,1,1,1,ch4;decarbonisation;emitting;greenhouse;health;hfcs;methane;mitigation;nitrous;ozone;sulphur,environmental_health;general_health;unmapped, | SSL bypass used
law-on-forests_4a8d,the-forest-law_d462,Mongolia,MNG,2012.0,Adaptation;Mitigation,1,1,0,co;disease;diseases;emergency;greenhouse;health;hospital;mitigation;pregnant;storm,communicable_disease;environmental_health;general_health;maternal_child_health;unmapped, | SSL bypass used
law-272-z-2019-on-the-protection-and-use-of-peatlands_48f7,law-272-z-2019-on-the-protection-and-use-of-peatlands_0edd,Belarus,BLR,2019.0,Mitigation,0,0,0,,, | SSL bypass used
basic-act-for-national-resilience-contributing-to-preventing-and-mitigating-disasters-for-developing-resilience-in-the-lives-of-the-citizenry_b7de,basic-act-for-national-resilience-contributing-to-preventing-and-mitigating-disasters-for-developing-resilience-in-the-lives-of-the-citizenry_c791,Japan,JPN,2013.0,Adaptation;Disaster Risk Management,1,1,0,accident;flood;health;mitigate;mitigation,environmental_health;general_health;injury_trauma;unmapped, | SSL bypass used
law-1982-xii-1992-on-the-environment_e609,law-1982-xii-1992-on-the-environment_3b6d,Belarus,BLR,1992.0,Adaptation;Mitigation,1,1,1,death;emergency;greenhouse;health;healthcare;injury;ozone,environmental_health;general_health;injury_trauma;mortality_morbidity;unmapped, | SSL bypass used
law-on-forestry-no-16-2017-qh14_06ee,law-on-forestry-no-16-2017-qh14_9d89,Vietnam,VNM,2017.0,Adaptation;Mitigation,1,1,0,greenhouse,environmental_health,
law-11-284-2006-establishing-the-management-of-public-forests-brazilian-forest-service-and-national-fund-for-forest-development_fe81,law-11-284-2006-establishing-the-management-of-public-forests-brazilian-forest-service-and-national-fund-for-forest-development_4b7d,Brazil,BRA,2006.0,Adaptation;Mitigation,1,1,0,co;death;mitigate,mortality_morbidity;unmapped, | SSL bypass used
climate-change-act-2020-no-11-2020_e352,climate-change-act-2020-no-11-2020_539f,Mauritius,MUS,2020.0,Adaptation;Disaster Risk Management;Mitigation,1,1,0,co;greenhouse;health;mitigate;mitigation,environmental_health;general_health;unmapped, | SSL bypass used
the-environmental-management-and-coordination-amendment-act-2015_b957,environmental-management-and-coordination-amendment-act-emca_3acb,Kenya,KEN,1999.0,Disaster Risk Management;Mitigation,1,1,0,co;emitting;flood;greenhouse;health,environmental_health;general_health;unmapped, | SSL bypass used
federal-law-no-10-257-2001-on-the-cities-statute_55ad,federal-law-no-10-257-2001-on-the-cities-statute_570a,Brazil,BRA,2001.0,Adaptation;Disaster Risk Management,1,1,0,co;death;health;ill;mitigate,communicable_disease;general_health;mortality_morbidity;unmapped, | SSL bypass used
law-21-2018-of-13-september-on-the-promotion-of-the-energy-transition-and-climate-change_b5b4,law-21-2018-of-13-september-on-the-promotion-of-the-energy-transition-and-climate-change-amended-by-law-16-2022-and-law-37-2022_d851,Andorra,AND,2018.0,Adaptation;Mitigation,1,1,0,co;diagnosis;greenhouse;health;mitigate;mitigation;temperature,environmental_health;general_health;unmapped, | SSL bypass used
petroleum-operations-maritime-zone-moratorium-act-54-2017_3067,petroleum-operations-maritime-zone-moratorium-act-54-2017_b08c,Belize,BLZ,2017.0,Disaster Risk Management;Mitigation,1,1,0,temperature,environmental_health, | SSL bypass used
law-12-587-2012_f447,law-no-12-587-2012-establishing-the-guidelines-of-the-national-urban-mobility-policy_49a0,Brazil,BRA,2012.0,Mitigation,1,1,0,accident;greenhouse;health;injury;mitigation,environmental_health;general_health;injury_trauma;unmapped, | SSL bypass used
climate-act_5e64,climate-act_9e1d,Sweden,SWE,2017.0,Adaptation,1,1,0,greenhouse,environmental_health, | SSL bypass used
h-r-1166-use-it-act_ca38,h-r-1166-use-it-act_8aa8,United States,USA,2020.0,Mitigation,1,1,0,bacteria;health;mental;mitigate,general_health;mental_health;unmapped, | SSL bypass used
law_d678,federal-law-no-14-119-2021-on-the-national-policy-for-payment-for-environmental-services_b029,Brazil,BRA,2021.0,Mitigation,1,1,0,co;diseases;health,communicable_disease;general_health;unmapped, | SSL bypass used
the-forest-law-1992-aa85,the-forest-law-1992_76bd,Myanmar,MMR,1992.0,Adaptation;Mitigation,1,1,0,co;disease,communicable_disease;unmapped, | SSL bypass used
organic-law-of-the-federal-public-administration_1318,organic-law-of-the-federal-public-administration_f983,Mexico,MEX,1976.0,Mitigation,1,1,1,alcoholism;diseases;flood;health;medical;ozone,communicable_disease;environmental_health;general_health;substance_use;unmapped, | SSL bypass used
law-no-98762008-941f,law-no-9876-2008_7920,Albania,ALB,2008.0,Mitigation,1,1,0,health,general_health, | SSL bypass used
disaster-and-emergency-management-act_ac5b,disaster-and-emergency-management-act_3bc8,Samoa,WSM,2007.0,Disaster Risk Management,1,1,1,co;disease;emergency;health;mitigation,communicable_disease;general_health;unmapped, | SSL bypass used
law-no-18-2017-qh14-on-fisheries_63dc,law-no-18-2017-qh14-on-fisheries_8b23,Vietnam,VNM,2017.0,Adaptation,1,1,0,accident;aids;co;distress;emergency;epidemic;epidemics;health;storm;storms;toxins,communicable_disease;environmental_health;general_health;injury_trauma;mental_health;unmapped, | SSL bypass used
law-no-91-39-on-the-control-and-prevention-of-disasters-and-the-organisation-of-disaster-relief_f592,law-no-91-39-relating-to-the-fight-against-calamities-their-prevention-and-the-organisation-of-relief-and-implementing-decree-no-93-942_95c9,Tunisia,TUN,1991.0,Disaster Risk Management,1,1,0,greenhouse,environmental_health,
law-on-promoting-the-use-of-energy-from-renewable-sources_4483,law-on-promoting-the-use-of-energy-from-renewable-sources-no-10-of-26-02-2016_7d80,Moldova,MDA,2016.0,Mitigation,0,0,0,,, | SSL bypass used
law-332-z-2015-on-forests_5220,law-332-z-2015-on-forests_cea1,Belarus,BLR,2015.0,Adaptation;Mitigation,0,1,0,,,
act-no-89-of-2018-on-promoting-utilization-of-sea-areas-in-development-of-power-generation-facilities-using-maritime-renewable-energy-resources_c1db,act-no-89-of-2018-on-promoting-utilization-of-sea-areas-in-development-of-power-generation-facilities-using-maritime-renewable-energy-resources_181e,Japan,JPN,2018.0,Mitigation,1,1,0,emergency,general_health, | SSL bypass used
levelling-up-and-regeneration-bill-introduced-on-may-11-2022-8ea4,levelling-up-and-regeneration-act-2023-3795,United Kingdom,GBR,2023.0,Mitigation;Adaptation,0,1,0,,,
the-law-on-regulating-forest-affairs-2011-4e43,the-law-on-regulating-forest-affairs-2011_4da3,Afghanistan,AFG,2011.0,Adaptation;Mitigation,1,1,0,poisoning,food_waterborne, | SSL bypass used
law-no-75-on-civil-defence_4408,law-no-75-on-civil-defence_5c2e,Cuba,CUB,1994.0,Adaptation;Disaster Risk Management,0,0,0,,, | SSL bypass used
wetlands-conservation-law-of-the-people-s-republic-of-china_2367,wetlands-conservation-law-of-the-people-s-republic-of-china_0a99,China,CHN,2021.0,Mitigation,0,0,0,,, | SSL bypass used
act-on-rational-use-and-proper-management-of-fluorocarbons_574f,act-on-rational-use-and-proper-management-of-fluorocarbons_8030,Japan,JPN,2015.0,Mitigation,1,1,0,co;greenhouse;hfc;hfcs;mitigate;ozone;temperature,environmental_health;unmapped, | SSL bypass used
federal-law-no-9-795-1999_ca38,federal-law-no-9-795-1999-that-establishes-the-national-environmental-education-policy_ccc9,Brazil,BRA,1999.0,Mitigation,1,1,0,diseases;epidemics;pandemics;psychological,communicable_disease;mental_health, | SSL bypass used
decree-313-2020-approving-marsh-management-plans_cc70,decree-313-2020-approving-marsh-management-plans_faf1,Belarus,BLR,2020.0,Mitigation,0,0,0,,, | SSL bypass used
code-de-l-environnement-du-04-juillet-2019_6731,code-de-l-environnement-du-04-juillet-2019_859d,Guinea,GIN,2019.0,Adaptation;Mitigation,1,1,0,bacteria;co;disease;emergency;emitting;greenhouse;health;hospital;injury;medical;mitigate;mitigation;ozone,communicable_disease;environmental_health;general_health;injury_trauma;unmapped, | SSL bypass used
stafford-disaster-relief-and-emergency-assistance-act_f63c,stafford-disaster-relief-and-emergency-assistance-act_f631,United States,USA,1988.0,Disaster Risk Management,1,0,0,emergency,general_health,
act-on-promoting-generation-of-electricity-from-renewable-energy-sources-harmonized-with-sound-development-of-agriculture-forestry-and-fisheries_9689,act-on-promoting-generation-of-electricity-from-renewable-energy-sources-harmonized-with-sound-development-of-agriculture-forestry-and-fisheries_d7d6,Japan,JPN,2014.0,Mitigation,1,1,0,temperature,environmental_health, | SSL bypass used
law-no-12114-of-december-9-2009_6c88,law-no-12114-of-december-9-2009_a5de,Brazil,BRA,2009.0,Adaptation,1,1,0,greenhouse;mitigate;mitigation,environmental_health;unmapped, | SSL bypass used
federal-law-no-12-805-2013_d859,federal-law-no-12-805-2013-that-establishes-the-national-crop-livestock-forest-integration-policy_10ad,Brazil,BRA,2013.0,Mitigation,1,1,0,greenhouse;mitigate,environmental_health;unmapped, | SSL bypass used
law-no-9-605-of-february-1998_5962,law-no-9-605-1998-on-criminal-and-administrative-sanctions-for-acts-and-activities-harmful-to-the-environment_7738,Brazil,BRA,1998.0,Mitigation,0,1,0,,,
law-no-11-516-2007-creating-the-instituto-chico-mendes-de-conservacao-da-biodiversidade-icmbio_9b8a,law-no-11-516-2007-creating-the-instituto-chico-mendes-de-conservacao-da-biodiversidade-icmbio_7e56,Brazil,BRA,2007.0,Mitigation;Adaptation,0,0,0,,,
law-2020-009-on-vat-exemption-for-renewable-energy-products-import-duties-and-taxes_aff3,law-2020-009-on-vat-exemption-for-renewable-energy-products-import-duties-and-taxes_ec24,Mali,MLI,2020.0,Mitigation,1,0,0,greenhouse,environmental_health,
law-no-12187-of-december-29-2009_a4f8,law-12-187-2009-establishing-the-national-policy-on-climate-change-npcc-regulated-by-decree-7-390-2010_dd44,Brazil,BRA,2009.0,Adaptation;Mitigation,1,1,1,greenhouse;health;mitigate;mitigation,environmental_health;general_health;unmapped,
electricity-utility-act_c22d,electricity-utility-act_bbf3,South Korea,KOR,2000.0,Mitigation,1,1,0,accident;diagnosis;disease;emergency;greenhouse;mental;typhoons,communicable_disease;environmental_health;general_health;injury_trauma;mental_health;unmapped, | SSL bypass used
law-no-12-651-of-may-25-2012_5b20,law-no-12-651-on-the-protection-of-native-forests_fdc5,Brazil,BRA,2012.0,Adaptation;Mitigation,1,1,0,death;flood;greenhouse;health;mitigate,environmental_health;general_health;mortality_morbidity;unmapped, | SSL bypass used
basic-law-for-the-federal-republic-of-germany_bf78,basic-law-for-the-federal-republic-of-germany_5b81,Germany,DEU,2025.0,Mitigation,1,1,0,accident;death;diseases;emergency;epidemics;hospital;medical;mental,communicable_disease;general_health;injury_trauma;mental_health;mortality_morbidity, | SSL bypass used
recommended-resolution-and-report-of-the-budget-committee-8th-committee-on-the-draft-bill-by-the-spd-and-the-cdu-csu-parliamentary-groups-20-15096-draft-law-amending-the-basic-law-articles-109-115-and-143h_50de,basic-law-for-the-federal-republic-of-germany_5b81,Germany,DEU,2025.0,Mitigation,1,1,0,co;decarbonization;emergency;health,general_health;unmapped, | SSL bypass used
climate-adaptation-action-plan-for-sami-industries-and-culture-2023_5a49,climate-adaptation-action-plan-for-sami-industries-and-culture-2023_a442,Sweden,SWE,2023.0,Adaptation,1,1,0,greenhouse,environmental_health,
promotion-of-the-sustainable-mobility_ff2c,law-20-2012-approval-of-the-accountability-report-and-budget-execution-balance-fiscal-year-2022_450b,Uruguay,URY,2023.0,Mitigation,1,1,0,alcohol;decarbonization;mitigate,substance_use;unmapped,
water-special-measures-act-2025_d56e,water-special-measures-act-2025_a67e,United Kingdom,GBR,2025.0,Mitigation,1,1,0,drought;emergency;health;mitigate;storm,environmental_health;general_health;unmapped, | SSL bypass used
bill-for-the-creation-of-the-climate-and-nature-fund_d2c6,climate-and-nature-fund-bill_cf84,Uruguay,URY,2024.0,Mitigation,1,1,0,co,unmapped, | SSL bypass used
law-no-18-719-approving-the-national-budget-2010-14_5234,law-no-18-719-approving-the-national-budget-2010-14_3ecf,Uruguay,URY,2010.0,Adaptation,1,1,0,greenhouse,environmental_health,
act-no-100-2001-coll-on-the-environmental-impact-assessment_5ad1,act-no-100-2001-coll-on-the-environmental-impact-assessment_7874,Czechia,CZE,2001.0,Mitigation,1,1,1,co;death;flood;greenhouse;health;mitigate;mitigation,environmental_health;general_health;mortality_morbidity;unmapped, | SSL bypass used
malta-european-union-greenhouse-gas-emissions-trading-scheme-regulations_f02c,malta-european-union-greenhouse-gas-emissions-trading-scheme-regulations_20c5,Malta,MLT,2005.0,Mitigation,1,0,0,greenhouse,environmental_health,
malta-european-union-greenhouse-gas-emissions-trading-scheme-regulations_0866,malta-european-union-greenhouse-gas-emissions-trading-scheme-regulations_20c5,Malta,MLT,2005.0,Mitigation,1,0,0,greenhouse,environmental_health,
regulator-for-energy-and-water-services-act_c43a,regulator-for-energy-and-water-services-act_c4c0,Malta,MLT,2015.0,Mitigation;Adaptation,0,0,0,,,
sustainable-development-act_3538,sustainable-development-act_5737,Malta,MLT,2012.0,Mitigation;Adaptation,0,0,0,,,
malta-resources-authority-act_939d,malta-resources-authority-act_51e3,Malta,MLT,2015.0,Mitigation,0,0,0,,,
energy-act-2023_c645,energy-act-2023_c2f5,United Kingdom,GBR,2023.0,Mitigation,1,1,0,greenhouse,environmental_health,
exempt-resolution-no-1420-2023-of-the-mma-resolucion-exenta-ndeg-1420-2023-del-mma_b592,exempt-resolution-no-1420-2023-of-the-mma-resolucion-exenta-ndeg-1420-2023-del-mma_1896,Chile,CHL,2023.0,,1,1,0,co;emitting;so2,unmapped, | SSL bypass used
